Package,New Name of Package,Package Priority,Developer in Master List,PR Number,Link of PR Raised,PR Status,PR Creation Date,Upgrade Required,Final Upgrade Decision (Y/N),Build Status,Version in Build Status,Release in Build Status,Download Success,Number SRPMs downloaded,Dowloaded SRPM 1,Dowloaded SRPM 2,Dowloaded SRPM 3,Version Downloaded SRPM,Release Downloaded SRPM,Package location info,Package Version in 3.0-dev,Bulk Build Success,Bulk Build Number of SRPMs,Developer from under review sheet,Under Review PR Link,Reviewer,Review Status,PR Origin,TopicBranch,Additional Bulk Build Status
python-xmltodict,NA,P0,Akhila,11592,https://github.com/microsoft/azurelinux/pull/11592,MERGED,2024-12-20T10:48:07Z,Y,Y,Built,0.12.0,15.azl3,1,1,python-xmltodict-0.13.0-5.fc41.src.rpm,Default Initialized,Default Initialized,0.13.0,5.fc41,EXISTS_IN_EXT,0.13.0,Y,1,Akhila,https://github.com/microsoft/azurelinux/pull/11592,Suresh,Dev Approved,https://github.com/akhila-guruju/azurelinux-test.git,topic_python-xmltodict,Built
python-yubico,NA,NA,NA,NA,NA,NA,NA,N,N,Built,1.3.3,9.azl3,1,1,python-yubico-1.3.3-17.fc41.src.rpm,Default Initialized,Default Initialized,1.3.3,17.fc41,EXISTS_IN_EXT,1.3.3,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
python-zmq,NA,NA,NA,NA,NA,NA,NA,Y,Y,Failed,18.1.0,4.azl3,1,1,python-zmq-25.1.2-1.fc41.src.rpm,Default Initialized,Default Initialized,25.1.2,1.fc41,EXISTS_IN_EXT,18.1.0,N,0,nan,NOT_FOUND,NA,NA,NA,NA,Failed
python3-mallard-ducktype,NA,NA,Archana,NA,NA,NA,NA,N,N,Built,1.0.2,6.azl3,1,1,python3-mallard-ducktype-1.0.2-21.fc41.src.rpm,Default Initialized,Default Initialized,1.0.2,21.fc41,EXISTS_IN_EXT,1.0.2,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
python3-typed_ast,NA,CP_batch1,Jyoti,12849,https://github.com/microsoft/azurelinux/pull/12849,MERGED,2025-03-07T12:46:36Z,Revisit No Dnld Ver,Revisit No Dnld Ver,Failed,1.4.2,2.azl3,0,0,Default Initialized,Default Initialized,Default Initialized,Not Found,Not Found,EXISTS_IN_EXT,1.5.4,N,0,nan,NOT_FOUND,NA,NA,https://github.com/jykanase/azurelinux.git,topic_python3-typed_ast,Built
pyusb,NA,New P0,Sreenivasulu,NA,NA,NA,NA,Y,Y,Built,1.0.2,7.azl3,1,1,pyusb-1.2.1-11.fc41.src.rpm,Default Initialized,Default Initialized,1.2.1,11.fc41,EXISTS_IN_EXT,1.0.2,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
pywbem,NA,P0,Akhila,11589,https://github.com/microsoft/azurelinux/pull/11589,MERGED,2024-12-20T09:08:23Z,Y,Y,Built,0.15.0,3.azl3,1,1,pywbem-0.17.6-11.fc41.src.rpm,Default Initialized,Default Initialized,0.17.6,11.fc41,EXISTS_IN_EXT,0.17.6,Y,1,Akhila,https://github.com/microsoft/azurelinux/pull/11589,NA,NA,https://github.com/akhila-guruju/azurelinux-test.git,topic_pywbem,Built
pyxattr,NA,New P0,Sreenivasulu,12696,https://github.com/microsoft/azurelinux/pull/12696,MERGED,2025-02-28T18:56:52Z,Y,Y,Built,0.7.1,5.azl3,1,1,pyxattr-0.7.2-14.fc41.src.rpm,Default Initialized,Default Initialized,0.7.2,14.fc41,EXISTS_IN_EXT,0.7.2,Y,1,nan,NOT_FOUND,NA,NA,https://github.com/v-smalavathu/azurelinux1.git,topic_pyxattr,Built
qhull,NA,P0,Akhila,11493,https://github.com/microsoft/azurelinux/pull/11493,MERGED,2024-12-17T09:34:40Z,Y,Y,Built,7.2.1,5.azl3,1,1,qhull-8.0.2-5.fc41.src.rpm,Default Initialized,Default Initialized,8.0.2,5.fc41,EXISTS_IN_EXT,8.0.2,Y,1,Akhila,https://github.com/microsoft/azurelinux/pull/11493,NA,NA,https://github.com/akhila-guruju/azurelinux-test.git,topic_qhull,Built
qpdf,NA,CP_batch1,Akhila,12429,https://github.com/microsoft/azurelinux/pull/12429,OPEN,2025-02-17T07:06:15Z,Y,Y,Failed,10.1.0,2.azl3,1,1,qpdf-11.9.1-3.fc41.src.rpm,Default Initialized,Default Initialized,11.9.1,3.fc41,EXISTS_IN_EXT,10.1.0,N,0,nan,NOT_FOUND,NA,NA,https://github.com/akhila-guruju/azurelinux-test.git,topic_qpdf,Built
qperf,NA,NA,NA,NA,NA,NA,NA,N,N,Built,0.4.9,18.azl3,1,1,qperf-0.4.9-29.fc41.src.rpm,Default Initialized,Default Initialized,0.4.9,29.fc41,EXISTS_IN_EXT,0.4.9,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
qr-code-generator,NA,P0,Akhila,11517,https://github.com/microsoft/azurelinux/pull/11517,OPEN,2024-12-18T08:52:50Z,Y,Y,Built,1.5.0,4.azl3,1,1,qr-code-generator-1.8.0-11.fc41.src.rpm,Default Initialized,Default Initialized,1.8.0,11.fc41,EXISTS_IN_EXT,1.5.0,Y,1,Akhila,https://github.com/microsoft/azurelinux/pull/11517,NA,NA,https://github.com/akhila-guruju/azurelinux-test.git,topic_qr-code-generator,Built
qt5-qtconnectivity,NA,NA,NA,NA,NA,NA,NA,Y,Y,Failed,5.14.2,2.azl3,1,1,qt5-qtconnectivity-5.15.15-1.fc41.src.rpm,Default Initialized,Default Initialized,5.15.15,1.fc41,EXISTS_IN_EXT,5.14.2,N,0,nan,NOT_FOUND,NA,NA,NA,NA,Failed
qt5-qtsensors,NA,NA,NA,NA,NA,NA,NA,Y,Y,Failed,5.14.2,2.azl3,1,1,qt5-qtsensors-5.15.15-1.fc41.src.rpm,Default Initialized,Default Initialized,5.15.15,1.fc41,EXISTS_IN_EXT,5.14.2,N,0,nan,NOT_FOUND,NA,NA,NA,NA,Failed
qt5-qtserialport,NA,NA,NA,NA,NA,NA,NA,Y,Y,Failed,5.15.9,2.azl3,1,1,qt5-qtserialport-5.15.15-1.fc41.src.rpm,Default Initialized,Default Initialized,5.15.15,1.fc41,EXISTS_IN_EXT,5.15.9,N,0,nan,NOT_FOUND,NA,NA,NA,NA,Failed
quagga,NA,NA,NA,NA,NA,NA,NA,Revisit No Dnld Ver,Revisit No Dnld Ver,Built,1.2.4,15.azl3,0,0,Default Initialized,Default Initialized,Default Initialized,Not Found,Not Found,EXISTS_IN_EXT,1.2.4,N,0,nan,NOT_FOUND,NA,NA,NA,NA,Built
raptor2,NA,NA,Jyoti,12845,https://github.com/microsoft/azurelinux/pull/12845,MERGED,2025-03-07T06:18:18Z,N,N,Failed,2.0.15,28.azl3,1,1,raptor2-2.0.15-44.fc41.src.rpm,Default Initialized,Default Initialized,2.0.15,44.fc41,EXISTS_IN_EXT,2.0.15,Y,1,nan,NOT_FOUND,NA,NA,https://github.com/jykanase/azurelinux.git,topic_raptor2,Built
rarian,NA,New P0,Archana,13024,https://github.com/microsoft/azurelinux/pull/13024,OPEN,2025-03-19T05:43:35Z,Y,Y,Built,0.8.1,25.azl3,1,1,rarian-0.8.6-1.fc41.src.rpm,Default Initialized,Default Initialized,0.8.6,1.fc41,EXISTS_IN_EXT,0.8.1,Y,1,nan,NOT_FOUND,NA,NA,https://github.com/archana25-ms/azurelinux-archana.git,topic_rarian,Built
rasdaemon,NA,NA,NA,NA,NA,NA,NA,Revisit No Bld Ver,Revisit No Bld Ver,Not Found,Not Found,Not Found,1,1,rasdaemon-0.8.0-5.fc41.src.rpm,Default Initialized,Default Initialized,0.8.0,5.fc41,MOVED_TO_CORE,Not Found,N,0,nan,NOT_FOUND,NA,NA,NA,NA,Not Found
rasqal,NA,NA,Jyoti,12846,https://github.com/microsoft/azurelinux/pull/12846,OPEN,2025-03-07T07:08:54Z,N,N,Failed,0.9.33,13.azl3,1,1,rasqal-0.9.33-29.fc41.src.rpm,Default Initialized,Default Initialized,0.9.33,29.fc41,EXISTS_IN_EXT,0.9.33,Y,1,nan,NOT_FOUND,NA,NA,https://github.com/jykanase/azurelinux.git,topic_rasqal,Built
rcs,NA,NA,NA,NA,NA,NA,NA,N,N,Built,5.10.1,4.azl3,1,1,rcs-5.10.1-9.fc41.src.rpm,Default Initialized,Default Initialized,5.10.1,9.fc41,EXISTS_IN_EXT,5.10.1,N,0,nan,NOT_FOUND,NA,NA,NA,NA,Built
rdist,NA,NA,NA,NA,NA,NA,NA,N,N,Built,6.1.5,73.azl3,1,1,rdist-6.1.5-85.fc41.src.rpm,Default Initialized,Default Initialized,6.1.5,85.fc41,EXISTS_IN_EXT,6.1.5,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
re2c,NA,P0,Akhila,11520,https://github.com/microsoft/azurelinux/pull/11520,MERGED,2024-12-18T13:23:10Z,Y,Y,Built,2.0,1.azl3,1,1,re2c-3.1-3.fc41.src.rpm,Default Initialized,Default Initialized,3.1,3.fc41,EXISTS_IN_EXT,3.1,Y,1,Akhila,https://github.com/microsoft/azurelinux/pull/11520,Suresh,In Review,https://github.com/akhila-guruju/azurelinux-test.git,topic_re2c,Built
realmd,NA,P1,Jyoti,10560,https://github.com/microsoft/azurelinux/pull/10560,MERGED,2024-09-26T13:15:32Z,N,Y,Built,0.17.1,1.azl3,1,1,realmd-0.17.1-13.fc41.src.rpm,Default Initialized,Default Initialized,0.17.1,13.fc41,EXISTS_IN_EXT,0.17.1,N,0,Jyoti,NA,NA,NA,https://github.com/jykanase/azurelinux.git,topic_realmd,Built
rear,NA,NA,NA,NA,NA,NA,NA,Y,Y,Built,2.4,7.azl3,1,1,rear-2.7-12.fc41.src.rpm,Default Initialized,Default Initialized,2.7,12.fc41,EXISTS_IN_EXT,2.4,N,0,nan,NOT_FOUND,NA,NA,NA,NA,Failed
recode,NA,P0,Akhila,11514,https://github.com/microsoft/azurelinux/pull/11514,MERGED,2024-12-18T06:40:41Z,Y,Y,Built,3.7.7,2.azl3,1,1,recode-3.7.14-6.fc41.src.rpm,Default Initialized,Default Initialized,3.7.14,6.fc41,EXISTS_IN_EXT,3.7.14,Y,1,Akhila,https://github.com/microsoft/azurelinux/pull/11514,Suresh,In Review,https://github.com/akhila-guruju/azurelinux-test.git,topic_recode,Built
redland,NA,NA,NA,NA,NA,NA,NA,Revisit No Bld Ver,Revisit No Bld Ver,Not Found,Not Found,Not Found,1,1,redland-1.0.17-38.fc41.src.rpm,Default Initialized,Default Initialized,1.0.17,38.fc41,REMOVED_FROM_BOTH,Not Found,N,0,nan,NOT_FOUND,NA,NA,NA,NA,Not Found
regexp,NA,CP_batch2,Aninda,13073,https://github.com/microsoft/azurelinux/pull/13073,OPEN,2025-03-22T01:48:48Z,N,N,Failed,1.5,23.azl3,1,1,regexp-1.5-49.fc41.src.rpm,Default Initialized,Default Initialized,1.5,49.fc41,EXISTS_IN_EXT,1.5,N,0,nan,NOT_FOUND,NA,NA,https://github.com/aninda-al/azurelinux-test.git,build-fix-regexp,Failed
relaxngDatatype,NA,CP_batch1,Jagadeesh,12650,https://github.com/microsoft/azurelinux/pull/12650,MERGED,2025-02-27T05:22:31Z,Revisit No Dnld Ver,Revisit No Dnld Ver,Failed,2011.1,5.azl3,0,0,Default Initialized,Default Initialized,Default Initialized,Not Found,Not Found,EXISTS_IN_EXT,2011.1,N,0,nan,NOT_FOUND,NA,NA,https://github.com/durgajagadeesh/azurelinux_djpalli.git,Topic_relaxngDatatype,Built
resource-agents,NA,CP_batch1,Archana,NA,NA,NA,NA,Y,Y,Failed,4.10.0,1.azl3,1,1,resource-agents-4.16.0-1.fc41.src.rpm,Default Initialized,Default Initialized,4.16.0,1.fc41,EXISTS_IN_EXT,4.10.0,N,0,nan,NOT_FOUND,NA,NA,NA,NA,Not Found
rhash,NA,P0,Akhila,11537,https://github.com/microsoft/azurelinux/pull/11537,MERGED,2024-12-19T06:42:07Z,Y,Y,Built,1.3.8,4.azl3,1,1,rhash-1.4.4-2.fc41.src.rpm,Default Initialized,Default Initialized,1.4.4,2.fc41,EXISTS_IN_EXT,1.4.4,Y,1,Akhila,NA,NA,NA,https://github.com/akhila-guruju/azurelinux-test.git,topic_rhash,Built
rhino,NA,NA,Sumit,NA,NA,NA,NA,Y,Y,Failed,1.7.7.1,2.azl3,1,1,rhino-1.7.14-13.fc41.src.rpm,Default Initialized,Default Initialized,1.7.14,13.fc41,EXISTS_IN_EXT,1.7.7.1,N,0,nan,NOT_FOUND,NA,NA,NA,NA,Failed
rhnlib,NA,NA,NA,NA,NA,NA,NA,Revisit No Dnld Ver,Revisit No Dnld Ver,Built,2.8.6,10.azl3,0,0,Default Initialized,Default Initialized,Default Initialized,Not Found,Not Found,EXISTS_IN_EXT,2.8.6,N,0,nan,NOT_FOUND,NA,NA,NA,NA,Built
ripgrep,rust-ripgrep,NA,NA,NA,NA,NA,NA,Y,Y,Built,13.0.0,5.azl3,1,1,rust-ripgrep-14.1.1-1.fc41.src.rpm,Default Initialized,Default Initialized,14.1.1,1.fc41,EXISTS_IN_EXT,13.0.0,N,0,nan,NOT_FOUND,NA,NA,NA,NA,Not Found
rp-pppoe,NA,NA,Aninda,12985,https://github.com/microsoft/azurelinux/pull/12985,OPEN,2025-03-17T15:11:26Z,Y,Y,Built,3.12,16.azl3,1,1,rp-pppoe-4.0-5.fc41.src.rpm,Default Initialized,Default Initialized,4.0,5.fc41,EXISTS_IN_EXT,3.12,N,0,nan,NOT_FOUND,NA,NA,https://github.com/aninda-al/azurelinux-test.git,upgrade-rp-pppoe,Built
rpmlint,NA,NA,NA,NA,NA,NA,NA,Y,Y,Built,1.11,8.azl3,1,1,rpmlint-2.5.0-10.fc41.src.rpm,Default Initialized,Default Initialized,2.5.0,10.fc41,EXISTS_IN_EXT,1.11,N,0,nan,NOT_FOUND,NA,NA,NA,NA,Failed
rtkit,NA,NA,NA,NA,NA,NA,NA,N,N,Built,0.11,24.azl3,1,1,rtkit-0.11-65.fc41.src.rpm,Default Initialized,Default Initialized,0.11,65.fc41,EXISTS_IN_EXT,0.11,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
rubygem-bson,NA,CP_batch1,Jyoti,NA,NA,NA,NA,N,N,Built,4.15.0,1.azl3,1,1,rubygem-bson-4.15.0-8.fc41.src.rpm,Default Initialized,Default Initialized,4.15.0,8.fc41,EXISTS_IN_EXT,4.15.0,N,0,Jyoti,NOT_FOUND,NA,NA,NA,NA,Built
rubygem-coderay,NA,NA,NA,NA,NA,NA,NA,N,N,Built,1.1.3,1.azl3,1,1,rubygem-coderay-1.1.3-9.fc41.src.rpm,Default Initialized,Default Initialized,1.1.3,9.fc41,EXISTS_IN_EXT,1.1.3,N,0,nan,NOT_FOUND,NA,NA,NA,NA,Built
rubygem-diff-lcs,NA,NA,NA,NA,NA,NA,NA,N,N,Built,1.5.0,1.azl3,1,1,rubygem-diff-lcs-1.5.0-6.fc41.src.rpm,Default Initialized,Default Initialized,1.5.0,6.fc41,EXISTS_IN_EXT,1.5.0,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
rubygem-eventmachine,NA,CP_batch1,Sreenivasulu,NA,NA,NA,NA,N,N,Built,1.2.7,2.azl3,1,1,rubygem-eventmachine-1.2.7-26.fc41.src.rpm,Default Initialized,Default Initialized,1.2.7,26.fc41,EXISTS_IN_EXT,1.2.7,N,0,nan,NOT_FOUND,NA,NA,NA,NA,Built
rubygem-flexmock,NA,P0,Akhila,11538,https://github.com/microsoft/azurelinux/pull/11538,OPEN,2024-12-19T09:33:14Z,Y,Y,Built,2.3.6,8.azl3,1,1,rubygem-flexmock-3.0.1-1.fc41.src.rpm,Default Initialized,Default Initialized,3.0.1,1.fc41,EXISTS_IN_EXT,2.3.6,Y,1,Akhila,https://github.com/microsoft/azurelinux/pull/11538,NA,NA,https://github.com/akhila-guruju/azurelinux-test.git,topic_rubygem-flexmock,Built
rubygem-liquid,NA,P0,Akhila,NA,NA,NA,NA,N,N,Built,5.1.0,1.azl3,1,1,rubygem-liquid-4.0.3-18.fc41.src.rpm,Default Initialized,Default Initialized,4.0.3,18.fc41,EXISTS_IN_EXT,5.1.0,Y,1,Akhila,NA,NA,NA,NA,NA,Built
rubygem-maruku,NA,NA,NA,NA,NA,NA,NA,Revisit No Dnld Ver,Revisit No Dnld Ver,Built,0.7.3,1.azl3,0,0,Default Initialized,Default Initialized,Default Initialized,Not Found,Not Found,EXISTS_IN_EXT,0.7.3,N,0,nan,NOT_FOUND,NA,NA,NA,NA,Built
rubygem-mongo,NA,P0,Akhila,NA,NA,NA,NA,N,N,Built,2.17.0,1.azl3,1,1,rubygem-mongo-2.14.0-10.fc41.src.rpm,Default Initialized,Default Initialized,2.14.0,10.fc41,EXISTS_IN_EXT,2.17.0,Y,1,Akhila,NA,NA,NA,NA,NA,Built
rubygem-mysql2,NA,CP_batch2,Akarsh,NA,NA,NA,NA,Y,Y,Built,0.5.4,1.azl3,1,1,rubygem-mysql2-0.5.5-5.fc41.src.rpm,Default Initialized,Default Initialized,0.5.5,5.fc41,EXISTS_IN_EXT,0.5.4,N,0,nan,NOT_FOUND,NA,NA,NA,NA,Failed
rubygem-pkg-config,NA,P0,Akhila,11601,https://github.com/microsoft/azurelinux/pull/11601,OPEN,2024-12-20T14:42:48Z,Y,Y,Built,1.4.5,4.azl3,1,1,rubygem-pkg-config-1.5.8-1.fc41.src.rpm,Default Initialized,Default Initialized,1.5.8,1.fc41,EXISTS_IN_EXT,1.4.5,Y,1,Akhila,https://github.com/microsoft/azurelinux/pull/11601,NA,NA,https://github.com/akhila-guruju/azurelinux-test.git,topic_rubygem-pkg-config,Built
rubygem-rouge,NA,P0,Akhila,11704,https://github.com/microsoft/azurelinux/pull/11704,OPEN,2024-12-24T06:09:11Z,Y,Y,Built,3.26.0,3.azl3,1,1,rubygem-rouge-4.4.0-1.fc41.src.rpm,Default Initialized,Default Initialized,4.4.0,1.fc41,EXISTS_IN_EXT,3.26.0,Y,1,Akhila,https://github.com/microsoft/azurelinux/pull/11704,Bala,In Review,https://github.com/akhila-guruju/azurelinux-test.git,topic_rubygem-rouge,Built
rubygem-rspec-expectations,NA,NA,NA,NA,NA,NA,NA,Y,Y,Built,3.12.0,1.azl3,1,1,rubygem-rspec-expectations-3.13.3-1.fc41.src.rp,Default Initialized,Default Initialized,3.13.3,1.fc41.src.rp,EXISTS_IN_EXT,3.12.0,N,0,nan,NOT_FOUND,NA,NA,NA,NA,Failed
rubygem-rspec-mocks,NA,NA,NA,NA,NA,NA,NA,Y,Y,Built,3.12.1,1.azl3,1,1,rubygem-rspec-mocks-3.13.2-1.fc41.src.rpm,Default Initialized,Default Initialized,3.13.2,1.fc41,EXISTS_IN_EXT,3.12.1,N,0,nan,NOT_FOUND,NA,NA,NA,NA,Failed
rubygem-rspec-support,NA,New P0,Archana,12602,https://github.com/microsoft/azurelinux/pull/12602,DRAFT,2025-02-25T10:24:05Z,Y,Y,Built,3.12.0,1.azl3,1,1,rubygem-rspec-support-3.13.1-2.fc41.src.rpm,Default Initialized,Default Initialized,3.13.1,2.fc41,EXISTS_IN_EXT,3.12.0,Y,1,nan,NOT_FOUND,NA,NA,https://github.com/archana25-ms/azurelinux-archana.git,topic_rubygem-rspec-support,Built
rubygem-thread_order,NA,NA,Archana,NA,NA,NA,NA,N,N,Built,1.1.1,5.azl3,1,1,rubygem-thread_order-1.1.1-12.fc41.src.rpm,Default Initialized,Default Initialized,1.1.1,12.fc41,EXISTS_IN_EXT,1.1.1,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
rusers,NA,NA,NA,NA,NA,NA,NA,N,N,Built,0.17,96.azl3,1,1,rusers-0.17-106.fc41.src.rpm,Default Initialized,Default Initialized,0.17,106.fc41,EXISTS_IN_EXT,0.17,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
rust-cbindgen,NA,NA,NA,NA,NA,NA,NA,Y,Y,Built,0.24.3,1.azl3,1,1,rust-cbindgen-0.27.0-1.fc41.src.rpm,Default Initialized,Default Initialized,0.27.0,1.fc41,EXISTS_IN_EXT,0.24.3,N,0,nan,NOT_FOUND,NA,NA,NA,NA,Failed
samba,NA,NA,NA,NA,NA,NA,NA,Y,Y,Built,4.18.3,1.azl3,1,1,samba-4.21.2-1.fc41.src.rpm,Default Initialized,Default Initialized,4.21.2,1.fc41,EXISTS_IN_EXT,4.18.3,N,0,nan,NOT_FOUND,NA,NA,NA,NA,Failed
sassist,NA,NA,NA,NA,NA,NA,NA,Revisit No Dnld Ver,Revisit No Dnld Ver,Built,0.8.5,5.azl3,0,0,Default Initialized,Default Initialized,Default Initialized,Not Found,Not Found,EXISTS_IN_EXT,0.8.5,N,0,nan,NOT_FOUND,NA,NA,NA,NA,Built
satyr,NA,P1,Sumit,11240,https://github.com/microsoft/azurelinux/pull/11240,OPEN,2024-11-27T07:51:21Z,Y,Y,Failed,0.30,3.azl3,1,1,satyr-0.43-4.fc41.src.rpm,Default Initialized,Default Initialized,0.43,4.fc41,EXISTS_IN_EXT,0.30,Y,1,Sumit,https://github.com/microsoft/azurelinux/pull/11240,NA,NA,https://github.com/SumitJenaHCL/azurelinux.git,topic_satyr,Built
sbc,NA,P0,Archana,11821,https://github.com/microsoft/azurelinux/pull/11821,MERGED,2025-01-08T10:46:32Z,Y,Y,Built,1.4,6.azl3,1,1,sbc-2.0-5.fc41.src.rpm,Default Initialized,Default Initialized,2.0,5.fc41,EXISTS_IN_EXT,2.0,Y,1,Archana,https://github.com/microsoft/azurelinux/pull/11821,NA,NA,https://github.com/archana25-ms/azurelinux-archana.git,topic_sbc,Built
sblim-cim-client2,NA,NA,NA,NA,NA,NA,NA,N,N,Built,2.2.5,16.azl3,1,1,sblim-cim-client2-2.2.5-30.fc41.src.rpm,Default Initialized,Default Initialized,2.2.5,30.fc41,EXISTS_IN_EXT,2.2.5,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
sblim-cmpi-base,NA,NA,NA,NA,NA,NA,NA,N,N,Built,1.6.4,17.azl3,1,1,sblim-cmpi-base-1.6.4-26.fc41.src.rpm,Default Initialized,Default Initialized,1.6.4,26.fc41,EXISTS_IN_EXT,1.6.4,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
sblim-cmpi-devel,NA,NA,NA,NA,NA,NA,NA,N,N,Built,2.0.3,21.azl3,1,1,sblim-cmpi-devel-2.0.3-31.fc41.src.rpm,Default Initialized,Default Initialized,2.0.3,31.fc41,EXISTS_IN_EXT,2.0.3,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
sblim-cmpi-fsvol,NA,NA,NA,NA,NA,NA,NA,N,N,Built,1.5.1,27.azl3,1,1,sblim-cmpi-fsvol-1.5.1-37.fc41.src.rpm,Default Initialized,Default Initialized,1.5.1,37.fc41,EXISTS_IN_EXT,1.5.1,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
sblim-cmpi-network,NA,NA,NA,NA,NA,NA,NA,N,N,Built,1.4.0,26.azl3,1,1,sblim-cmpi-network-1.4.0-35.fc41.src.rpm,Default Initialized,Default Initialized,1.4.0,35.fc41,EXISTS_IN_EXT,1.4.0,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
sblim-cmpi-nfsv3,NA,NA,NA,NA,NA,NA,NA,N,N,Built,1.1.1,23.azl3,1,1,sblim-cmpi-nfsv3-1.1.1-33.fc41.src.rpm,Default Initialized,Default Initialized,1.1.1,33.fc41,EXISTS_IN_EXT,1.1.1,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
sblim-cmpi-nfsv4,NA,NA,NA,NA,NA,NA,NA,N,N,Built,1.1.0,24.azl3,1,1,sblim-cmpi-nfsv4-1.1.0-35.fc41.src.rpm,Default Initialized,Default Initialized,1.1.0,35.fc41,EXISTS_IN_EXT,1.1.0,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
sblim-cmpi-params,NA,NA,NA,NA,NA,NA,NA,N,N,Built,1.3.0,24.azl3,1,1,sblim-cmpi-params-1.3.0-33.fc41.src.rpm,Default Initialized,Default Initialized,1.3.0,33.fc41,EXISTS_IN_EXT,1.3.0,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
sblim-cmpi-sysfs,NA,NA,NA,NA,NA,NA,NA,N,N,Built,1.2.0,24.azl3,1,1,sblim-cmpi-sysfs-1.2.0-34.fc41.src.rpm,Default Initialized,Default Initialized,1.2.0,34.fc41,EXISTS_IN_EXT,1.2.0,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
sblim-cmpi-syslog,NA,NA,NA,NA,NA,NA,NA,N,N,Built,0.9.0,20.azl3,1,1,sblim-cmpi-syslog-0.9.0-28.fc41.src.rpm,Default Initialized,Default Initialized,0.9.0,28.fc41,EXISTS_IN_EXT,0.9.0,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
sblim-indication_helper,NA,NA,NA,NA,NA,NA,NA,N,N,Built,0.5.0,4.azl3,1,1,sblim-indication_helper-0.5.0-14.fc41.src.rpm,Default Initialized,Default Initialized,0.5.0,14.fc41,EXISTS_IN_EXT,0.5.0,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
sblim-sfcCommon,NA,NA,NA,NA,NA,NA,NA,N,N,Built,1.0.1,16.azl3,1,1,sblim-sfcCommon-1.0.1-25.fc41.src.rpm,Default Initialized,Default Initialized,1.0.1,25.fc41,EXISTS_IN_EXT,1.0.1,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
sblim-sfcb,NA,NA,NA,NA,NA,NA,NA,N,N,Built,1.4.9,20.azl3,1,1,sblim-sfcb-1.4.9-32.fc41.src.rpm,Default Initialized,Default Initialized,1.4.9,32.fc41,EXISTS_IN_EXT,1.4.9,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
sblim-sfcc,NA,NA,NA,NA,NA,NA,NA,N,N,Built,2.2.8,15.azl3,1,1,sblim-sfcc-2.2.8-27.fc41.src.rpm,Default Initialized,Default Initialized,2.2.8,27.fc41,EXISTS_IN_EXT,2.2.8,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
sblim-testsuite,NA,NA,NA,NA,NA,NA,NA,N,N,Built,1.3.0,23.azl3,1,1,sblim-testsuite-1.3.0-32.fc41.src.rpm,Default Initialized,Default Initialized,1.3.0,32.fc41,EXISTS_IN_EXT,1.3.0,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
sblim-wbemcli,NA,NA,NA,NA,NA,NA,NA,N,N,Built,1.6.3,18.azl3,1,1,sblim-wbemcli-1.6.3-28.fc41.src.rpm,Default Initialized,Default Initialized,1.6.3,28.fc41,EXISTS_IN_EXT,1.6.3,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
scl-utils,NA,P0,Archana,11898,https://github.com/microsoft/azurelinux/pull/11898,MERGED,2025-01-14T05:16:28Z,Y,Y,Built,2.0.2,15.azl3,1,1,scl-utils-2.0.3-4.fc41.src.rpm,Default Initialized,Default Initialized,2.0.3,4.fc41,EXISTS_IN_EXT,2.0.3,Y,1,Archana,NA,NA,NA,https://github.com/archana25-ms/azurelinux-archana.git,topic-scl-utils,Built
scotch,NA,NA,NA,NA,NA,NA,NA,Y,Y,Built,6.1.2,3.azl3,1,1,scotch-7.0.4-5.fc41.src.rpm,Default Initialized,Default Initialized,7.0.4,5.fc41,EXISTS_IN_EXT,6.1.2,N,0,nan,NOT_FOUND,NA,NA,NA,NA,Failed
screen,NA,NA,NA,NA,NA,NA,NA,N,N,Built,4.9.1,1.azl3,1,1,screen-4.9.1-2.fc41.src.rpm,Default Initialized,Default Initialized,4.9.1,2.fc41,EXISTS_IN_EXT,4.9.1,Y,1,nan,NOT_FOUND,NA,NA,NA,NA,Built
